,Ordinal Tag,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1898,Array_2,4,8,3,1,4,3,5,3,1,1,1,4,4,1,6,0,2,0,6,3,3,3,2,1,6,0,3,2,4,2,1,1,2,6,3,4,1,5,1,3,0,2,5,2,0,1,2,4,3,1,0,4,16,6,7,10,0,3,4,2,9,11,0,9,13,4,2,1,4,7,8,9,3,4,1,2,4,11,6,4,9,4,6,9,0,5,5,0,11,8,4,7,2,0,2,4,2,5,15,5
1899,Array_2,4,6,2,2,3,1,3,4,5,2,3,5,4,1,5,3,3,1,1,2,5,7,1,3,3,2,1,2,6,0,5,1,5,0,2,2,2,0,1,7,2,3,1,4,0,1,5,11,1,4,1,4,13,4,6,5,0,2,0,6,7,16,0,15,14,1,7,1,4,8,6,5,9,6,0,8,2,20,6,6,6,2,4,4,0,7,4,3,11,11,1,3,2,0,3,2,2,5,16,2
1900,Array_2,8,2,1,1,2,2,4,3,2,2,0,4,3,2,3,1,3,0,2,4,5,6,2,2,3,3,4,0,3,4,4,2,3,3,4,4,2,2,2,4,3,3,7,5,1,3,3,10,1,3,2,3,15,9,8,12,1,1,1,8,10,10,0,11,9,2,3,2,8,6,10,6,3,7,2,0,4,10,6,4,7,5,6,8,4,8,6,3,11,9,5,6,3,0,2,3,2,3,19,5
1901,Array_2,3,8,2,1,4,1,2,5,5,3,1,2,4,3,4,0,7,2,3,6,4,4,2,1,2,0,7,2,5,1,3,0,3,0,2,2,3,1,2,6,3,5,13,5,0,2,3,15,2,9,1,4,7,10,5,9,0,3,6,3,14,9,0,11,5,2,3,1,6,11,9,10,3,3,2,6,6,13,4,5,3,5,3,6,1,3,5,3,6,20,0,7,1,1,5,3,1,3,14,5
1902,Array_2,2,3,2,0,2,1,3,2,2,1,2,2,1,2,8,2,4,2,3,3,0,2,2,1,1,3,4,2,4,1,3,1,0,5,3,0,1,2,0,0,2,0,2,3,1,0,5,11,0,3,0,7,12,7,11,7,0,2,2,5,10,7,1,12,10,5,3,1,8,10,7,10,5,2,2,7,4,17,6,2,6,4,5,9,0,8,6,2,9,8,5,2,3,0,4,5,2,7,10,7
1903,Array_2,4,3,2,2,2,1,2,3,1,6,1,2,7,4,4,1,5,0,3,6,4,8,2,1,3,2,4,1,2,5,3,3,3,3,3,1,0,4,4,4,2,3,3,5,1,5,1,14,1,2,4,2,11,6,8,9,0,4,2,1,14,16,1,12,18,1,4,0,9,5,6,10,2,4,2,7,2,11,5,9,6,7,4,7,1,3,6,6,9,13,3,6,3,3,5,2,6,4,10,7
1904,Array_2,3,4,1,0,0,1,2,4,1,5,3,5,4,2,6,2,7,0,1,1,5,6,3,1,2,3,7,7,10,9,2,2,2,5,2,2,0,0,2,8,2,8,3,4,1,5,3,10,1,6,3,3,8,12,9,14,2,2,4,1,10,6,0,10,6,3,4,0,5,10,4,7,8,2,3,7,4,16,1,7,8,3,1,7,1,3,10,5,7,6,7,4,3,1,3,3,1,3,14,1
1905,Array_2,3,5,2,1,1,2,4,3,0,2,3,4,3,1,8,3,2,0,2,2,5,4,4,4,2,2,4,3,3,0,6,1,1,6,5,2,2,3,3,7,3,3,6,6,1,3,3,13,2,4,2,1,10,5,15,11,0,1,6,4,12,18,0,17,6,1,4,0,5,7,10,4,9,8,2,6,3,11,6,9,11,2,0,10,0,6,6,1,10,12,3,6,3,1,4,2,1,9,6,3
1906,Array_2,3,4,1,1,2,3,5,2,1,2,0,3,5,2,5,7,1,1,6,2,2,4,2,2,4,2,3,2,1,1,4,3,2,2,3,6,1,4,6,5,3,0,4,6,0,1,2,16,0,4,1,4,18,5,8,5,0,4,1,0,7,14,1,9,12,1,3,3,4,3,5,12,4,4,2,7,2,10,5,4,12,2,5,2,2,3,11,3,8,15,3,3,5,0,3,3,2,3,15,3
1907,Array_2,5,3,4,2,2,6,4,2,4,2,3,3,4,4,8,4,4,1,4,2,6,3,3,3,10,1,4,0,1,4,2,1,2,4,1,0,1,6,1,4,1,1,3,3,0,1,2,14,3,5,2,3,12,6,10,5,0,4,2,2,5,8,0,12,11,6,3,1,11,11,7,6,10,5,3,3,4,11,3,5,7,4,1,8,0,3,9,3,4,9,4,8,0,2,1,4,1,2,10,6
1908,Array_2,3,8,2,4,2,7,2,2,5,3,5,4,7,4,11,1,3,1,3,2,1,3,1,0,3,3,4,4,2,8,1,1,1,4,4,4,2,2,2,2,3,2,7,2,0,5,3,4,1,3,2,7,9,8,12,16,0,3,2,4,8,6,1,14,7,1,4,1,6,4,9,6,1,6,6,10,4,13,2,11,10,2,1,3,2,3,10,3,10,8,3,8,2,0,8,3,3,2,13,8
1909,Array_2,5,11,2,0,3,1,2,4,2,4,7,1,3,1,3,2,4,0,0,2,7,4,4,3,6,1,6,1,3,8,3,3,3,4,3,0,2,5,2,3,1,3,1,3,0,2,1,12,1,4,3,4,8,5,18,18,1,4,4,4,9,10,0,7,11,5,3,0,4,6,5,8,7,5,0,5,3,11,9,4,2,0,1,4,1,4,7,4,9,12,5,3,4,0,1,3,2,5,11,3
1910,Array_2,3,7,2,0,4,0,3,2,3,1,2,3,3,1,6,5,8,0,4,3,5,6,3,5,4,1,6,2,1,3,3,2,0,2,2,2,1,3,2,4,1,3,7,4,0,6,7,13,1,2,3,4,16,8,10,8,0,4,2,4,13,8,0,12,14,4,4,3,4,12,10,8,1,8,0,4,1,15,10,9,2,3,4,10,3,6,9,1,7,10,3,7,2,0,5,3,2,1,10,7
1911,Array_2,8,2,4,4,3,0,3,5,0,0,5,4,2,9,5,3,6,1,5,3,2,4,2,1,7,2,1,0,4,3,0,3,2,3,0,6,1,3,0,4,2,0,0,1,0,1,0,12,3,0,2,3,11,11,10,7,0,2,1,2,8,9,0,10,16,4,5,1,7,7,7,8,6,6,3,5,4,11,3,1,7,4,4,4,2,5,11,6,10,6,3,3,1,0,3,3,2,1,10,10
1912,Array_2,1,5,7,1,1,1,3,0,6,3,1,5,3,2,7,6,3,2,1,5,4,8,4,1,4,3,2,1,3,1,5,3,3,1,3,6,0,2,2,4,2,4,1,0,0,4,3,8,5,2,8,6,14,10,15,7,2,3,2,3,12,9,0,10,3,6,4,0,8,5,14,8,1,6,3,4,4,18,3,6,6,4,3,2,2,7,10,2,11,5,3,4,1,0,4,4,5,7,15,5
1913,Array_2,4,3,3,2,2,3,1,4,0,2,2,5,1,4,5,2,3,1,0,3,3,5,2,3,6,1,6,1,2,2,4,2,0,4,0,4,0,4,5,2,6,1,3,5,1,3,3,12,0,2,5,2,10,9,9,10,0,4,3,4,10,12,2,11,9,1,9,1,8,4,7,10,1,12,0,2,3,18,2,7,8,6,2,5,0,3,6,4,6,15,4,6,4,0,4,5,0,6,12,8
1914,Array_2,3,3,1,1,2,2,2,5,5,1,2,6,2,2,6,2,7,1,2,4,5,7,6,4,4,3,3,7,3,5,2,1,2,0,2,0,2,1,2,6,3,2,4,2,0,3,3,17,0,5,4,5,13,12,10,10,1,5,2,0,11,15,1,7,11,3,4,0,3,7,13,9,3,2,3,4,4,15,7,6,5,2,2,7,1,7,12,5,9,7,2,5,4,0,7,7,1,5,11,5
1915,Array_2,3,7,2,1,8,4,1,3,4,3,1,3,6,4,6,4,5,1,3,2,5,6,2,2,1,4,4,1,3,5,4,5,4,3,5,1,1,2,3,3,4,2,2,4,0,0,4,15,2,2,2,2,13,13,13,10,0,2,4,2,8,9,0,9,14,6,6,0,4,8,11,5,4,7,0,8,4,13,6,8,11,1,3,4,1,3,13,4,6,7,2,4,2,1,5,4,5,2,10,1
1916,Array_2,2,8,4,0,1,3,1,5,2,4,2,0,0,5,2,0,3,0,6,5,3,5,2,1,3,2,4,3,1,2,4,3,3,3,5,0,1,4,4,2,5,7,4,1,0,4,3,14,3,2,2,2,18,8,11,10,0,3,4,4,10,12,2,9,11,3,8,1,6,4,5,8,5,6,0,5,1,14,10,13,6,5,3,6,1,5,4,8,13,13,6,5,2,0,1,3,2,2,13,6
1917,Array_2,4,5,1,1,1,2,5,0,2,3,0,5,2,2,5,1,1,0,4,4,2,3,2,1,2,3,3,3,8,3,4,1,0,2,2,2,0,1,0,3,4,3,4,5,0,6,2,12,0,1,4,3,7,11,9,4,0,3,0,1,9,10,0,10,12,2,3,1,8,9,11,2,7,9,1,3,5,13,1,8,7,4,4,6,0,3,10,3,10,10,1,5,2,0,5,3,2,3,13,3
1918,Array_2,2,2,3,1,1,4,4,0,2,1,3,4,7,5,6,2,7,0,2,3,4,8,0,3,1,2,3,1,5,7,5,0,2,4,4,1,2,4,0,3,3,5,3,6,0,5,4,19,0,1,1,2,11,6,9,14,3,2,3,4,7,11,0,12,15,3,4,1,6,6,11,6,9,5,3,7,4,7,8,13,7,5,3,6,0,6,11,3,9,10,5,4,4,0,3,5,1,2,11,4
1919,Array_2,5,4,3,0,3,3,3,1,4,0,1,2,5,6,7,2,2,0,5,5,3,6,0,4,5,2,4,2,1,4,4,0,1,2,2,1,0,2,1,6,5,3,3,9,0,0,2,10,1,4,1,1,12,9,4,13,1,2,3,1,12,6,0,13,9,4,6,0,11,11,9,5,3,8,4,0,3,13,9,4,7,2,3,3,2,6,8,6,8,7,6,6,4,0,8,3,3,4,13,3
1920,Array_2,6,7,5,1,1,5,3,1,0,3,3,2,7,6,3,3,2,2,2,4,1,3,2,0,6,3,2,1,4,0,5,3,4,3,4,1,3,2,0,2,3,2,3,6,1,3,4,9,2,1,1,5,7,12,15,11,0,4,1,3,11,9,0,8,16,3,6,1,7,5,2,11,4,4,1,1,3,15,0,7,8,4,3,10,0,3,7,4,12,9,1,9,5,1,4,6,7,3,9,3
1921,Array_2,3,3,2,2,0,3,3,5,5,1,1,3,3,4,4,4,5,1,5,3,4,5,4,5,7,4,4,1,1,5,4,1,2,2,1,2,4,5,2,3,2,1,4,5,1,3,2,11,0,2,4,1,6,12,9,6,1,2,0,4,6,11,0,5,10,5,8,0,11,7,7,6,3,7,1,2,5,12,6,8,8,5,0,6,1,5,11,1,8,12,4,2,2,1,3,3,5,4,10,4
1922,Array_2,8,6,2,1,6,3,4,6,3,1,4,5,5,7,4,1,8,1,3,3,2,4,1,5,5,3,4,3,4,2,4,1,3,7,3,4,0,1,2,3,4,4,7,4,1,3,2,10,1,2,1,4,11,12,11,6,0,1,4,2,13,4,0,6,12,2,7,2,4,9,5,10,4,9,2,12,5,8,2,6,7,5,2,6,1,6,6,2,8,6,6,8,3,0,4,5,1,5,16,4
1923,Array_2,3,8,3,0,4,3,5,1,3,2,5,2,5,3,2,1,9,0,3,6,3,6,1,0,4,3,9,3,3,4,5,1,0,2,7,3,3,2,4,6,5,2,4,5,0,1,3,13,1,3,2,3,13,15,8,10,0,4,1,4,10,13,0,10,10,3,4,0,4,6,10,12,0,7,1,8,6,15,4,4,6,4,1,7,1,7,10,3,13,8,1,4,1,0,0,4,2,3,8,3
1924,Array_2,2,6,3,2,3,2,2,2,3,0,0,2,8,7,1,0,4,0,4,2,4,1,2,0,1,2,3,2,6,4,2,1,3,1,1,3,1,1,2,8,2,1,2,3,0,3,3,16,1,3,0,1,8,8,16,12,0,4,1,8,12,13,0,16,9,3,3,1,5,2,8,9,4,11,1,7,2,15,7,7,8,10,2,3,1,2,9,4,6,8,0,6,1,1,2,3,1,1,14,7
1925,Array_2,3,5,3,1,3,0,4,4,0,3,2,5,9,3,6,1,4,4,2,5,4,7,0,0,3,1,6,4,4,6,2,1,3,2,0,1,1,0,6,8,2,3,11,2,0,2,2,8,1,2,3,4,16,5,9,11,1,3,2,4,9,7,1,6,10,5,6,0,6,3,8,6,5,8,2,6,4,19,4,6,7,6,3,2,1,3,9,5,5,10,6,5,4,1,2,6,0,1,18,5
1926,Array_2,3,7,4,0,6,3,2,3,3,2,1,4,4,1,7,6,2,0,4,1,3,7,1,0,3,4,8,1,4,2,2,0,4,2,3,3,4,4,1,5,2,5,4,4,1,1,5,9,1,3,3,6,13,5,12,8,0,2,2,5,13,7,0,8,5,2,6,1,4,7,8,11,6,7,1,7,4,21,5,7,5,3,2,4,0,5,10,3,8,7,3,5,4,1,3,2,7,7,11,6
1927,Array_2,2,1,0,2,3,2,2,1,3,5,3,1,4,4,5,3,3,2,4,1,8,5,3,2,2,1,2,4,7,5,2,7,2,4,4,4,1,4,3,3,2,3,5,2,0,6,3,10,0,3,0,2,10,9,11,10,0,3,2,1,6,12,2,10,14,6,5,1,7,3,9,7,3,4,0,3,2,14,6,8,8,2,3,6,0,5,4,5,8,6,4,4,2,0,4,7,1,5,9,4
1928,Array_2,1,8,2,1,4,3,5,3,1,2,3,2,3,2,5,3,2,1,3,4,2,5,3,2,3,2,2,5,6,3,6,2,8,1,1,2,1,3,2,5,4,1,2,6,1,2,4,11,2,1,1,4,11,7,16,11,0,2,2,3,10,5,1,11,16,5,7,1,4,5,7,11,5,5,1,7,3,15,8,11,4,6,5,7,2,5,6,3,9,11,6,6,1,0,4,4,2,3,11,3
1929,Array_2,7,4,5,3,4,1,6,3,4,3,5,4,1,2,6,2,4,0,6,4,3,4,2,2,2,1,3,3,5,3,4,3,6,4,1,2,1,1,0,2,2,7,2,6,1,4,3,11,1,1,4,2,12,12,15,9,1,3,1,5,5,10,0,10,10,2,6,2,5,8,5,13,4,5,3,9,5,7,4,9,3,6,2,6,1,5,5,7,9,3,7,1,4,1,1,4,3,5,10,5
1930,Array_2,3,6,1,1,3,2,5,4,3,2,0,1,2,0,3,2,5,1,5,2,5,5,2,0,7,3,6,3,4,2,3,0,2,1,2,1,0,1,3,4,1,1,3,3,0,4,6,16,2,3,4,4,9,11,15,10,0,2,3,1,11,7,0,10,10,3,4,1,4,7,8,13,6,6,6,3,3,11,5,9,4,2,2,6,0,4,12,6,8,10,5,4,1,0,2,7,4,3,14,4
1931,Array_2,1,3,3,1,3,2,1,0,2,2,1,1,2,1,2,1,4,2,3,5,1,3,0,4,1,5,6,3,3,3,3,3,3,4,2,1,2,4,4,2,3,4,2,3,0,3,5,14,2,2,2,3,15,7,5,9,1,1,2,2,12,17,0,12,12,3,1,0,4,4,8,6,2,7,4,4,5,18,6,8,6,3,2,9,2,4,7,4,6,9,5,7,3,0,6,2,4,1,9,7
1932,Array_2,8,5,4,2,5,1,3,2,1,1,2,2,7,5,2,3,5,0,2,4,5,5,3,0,3,2,3,1,4,7,4,2,4,4,3,5,1,2,3,7,3,1,12,3,0,3,5,18,3,3,2,2,15,10,9,8,0,5,3,2,14,10,0,7,9,10,9,1,7,8,11,7,5,5,2,5,2,17,2,4,8,4,1,8,2,5,8,5,12,12,5,4,2,0,4,2,5,5,16,4
1933,Array_2,3,4,4,3,3,2,3,4,2,1,2,2,2,3,2,4,0,3,5,2,5,5,1,2,8,1,6,2,3,4,3,0,0,7,1,2,2,1,4,5,5,7,11,6,0,2,1,16,2,2,2,2,13,5,12,7,1,4,5,1,7,9,0,14,10,3,3,0,7,6,7,11,6,7,5,6,4,12,5,6,9,2,6,6,2,3,15,7,8,13,3,10,0,0,3,5,3,2,6,4
1934,Array_2,3,1,1,1,2,1,1,3,1,2,2,5,1,6,3,1,5,0,5,2,2,2,3,2,6,2,0,2,1,0,4,1,1,1,3,3,2,2,2,7,2,1,6,2,0,1,2,14,1,2,1,0,10,11,12,13,3,7,2,4,8,8,1,8,14,6,6,5,5,6,7,7,6,10,2,7,1,12,5,7,8,3,5,5,2,2,9,1,10,14,2,4,1,1,1,2,3,3,19,6
1935,Array_2,2,4,3,0,3,2,2,1,4,3,1,0,1,4,6,4,7,2,3,0,3,7,0,0,9,3,2,5,3,6,4,1,1,5,4,3,2,2,1,6,0,1,5,5,2,2,1,8,0,1,0,3,18,2,9,8,2,5,2,6,11,15,0,7,9,3,5,2,6,1,10,12,5,6,1,6,8,22,5,11,6,5,3,7,3,5,6,2,10,4,4,2,1,0,6,5,4,0,8,5
1936,Array_2,2,7,1,2,3,5,6,2,4,6,1,5,2,2,7,3,3,0,4,1,5,2,5,0,3,0,3,2,2,2,6,1,2,3,5,5,2,2,4,7,3,1,4,7,0,0,1,10,3,5,6,3,13,7,12,4,3,3,3,0,8,10,1,13,10,6,6,0,4,11,7,9,7,5,1,4,4,16,4,14,9,1,3,8,2,7,6,9,8,9,6,4,2,0,2,1,1,4,10,2
1937,Array_2,6,3,3,0,2,2,6,3,5,3,0,5,3,2,9,2,4,0,6,2,3,5,2,0,5,4,2,2,2,7,3,0,4,3,7,0,1,3,2,6,3,5,4,4,0,2,5,10,0,1,5,6,16,8,9,6,2,5,4,4,7,6,2,10,16,3,4,4,7,10,6,11,11,5,3,5,2,16,4,8,8,4,2,5,1,7,6,2,8,9,2,8,3,0,1,4,1,7,12,0
1938,Array_2,7,4,3,2,4,4,3,4,2,0,3,1,3,7,3,0,2,2,1,2,1,5,7,2,4,5,4,1,1,4,4,2,0,4,3,2,1,3,3,3,3,3,5,4,1,3,0,14,0,3,2,4,12,5,12,6,1,4,1,6,14,13,0,7,15,2,2,2,2,5,8,7,4,10,3,4,3,16,7,4,5,2,4,7,2,2,9,6,6,10,2,5,3,0,4,6,2,2,17,2
1939,Array_2,5,4,0,1,3,4,5,3,1,3,2,4,2,3,9,0,6,2,3,1,1,2,1,1,2,1,3,1,1,5,2,2,4,5,4,1,1,2,0,11,3,2,1,2,1,1,5,11,1,4,4,2,12,13,10,10,0,3,0,2,15,3,0,9,15,5,5,1,6,6,8,8,4,8,1,4,2,14,6,13,3,1,6,6,1,3,7,3,9,4,6,7,2,0,3,3,0,4,11,4
1940,Array_2,3,5,2,1,2,1,5,0,0,3,1,3,6,4,6,2,6,1,2,7,3,4,3,0,4,1,4,0,7,7,3,2,5,6,3,3,1,4,4,7,2,3,2,6,0,2,2,14,2,7,0,1,7,10,19,7,2,4,2,2,11,6,0,9,8,7,3,1,6,9,10,10,4,6,3,3,1,21,4,11,10,5,1,8,1,1,12,4,14,6,5,5,2,0,2,2,7,5,14,3
1941,Array_2,3,3,2,2,4,2,5,5,6,3,7,3,6,4,6,2,4,2,5,2,1,7,0,3,1,3,1,1,3,1,4,1,2,4,5,4,1,0,2,1,4,1,5,5,2,3,4,17,0,5,1,3,12,8,12,9,2,6,4,2,9,14,1,6,6,2,7,0,3,12,12,5,6,7,0,7,3,10,6,7,9,5,3,9,0,3,14,6,7,9,2,1,3,0,5,3,4,5,13,4
1942,Array_2,7,4,1,0,2,3,3,5,5,2,4,3,4,2,9,0,3,1,1,2,0,2,3,2,3,2,3,2,6,3,2,1,1,3,4,2,0,0,3,4,2,4,3,5,1,2,1,8,3,4,2,3,12,11,16,8,0,6,2,0,10,9,0,10,13,4,6,0,8,7,6,8,9,12,3,5,5,15,4,11,5,4,3,4,1,6,6,3,9,6,5,3,3,0,8,2,0,3,16,4
1943,Array_2,4,4,5,1,2,0,4,2,5,4,3,5,5,3,7,1,2,5,0,2,1,4,2,2,4,1,1,2,7,4,4,3,2,3,3,4,1,0,3,2,1,4,3,4,3,3,2,9,3,4,1,3,10,10,13,10,0,2,2,5,7,9,1,12,10,0,5,0,5,8,10,5,4,4,2,3,1,18,5,11,5,4,2,4,0,1,8,1,11,8,5,1,2,0,3,1,4,4,9,2
1944,Array_2,4,2,3,0,2,1,5,1,1,0,0,1,3,3,3,3,4,1,0,3,5,5,4,2,5,1,4,2,5,7,4,4,1,4,1,1,1,1,1,3,3,3,10,3,0,2,3,11,1,6,1,3,9,7,15,5,0,4,1,0,8,12,0,12,7,3,4,1,4,6,7,8,3,8,0,4,4,12,6,8,3,3,2,4,1,11,10,3,4,12,1,3,2,0,4,2,2,8,10,4
1945,Array_2,6,4,4,2,2,1,2,1,3,2,1,8,3,2,3,1,2,1,3,3,5,4,1,5,4,2,3,3,1,10,5,4,2,2,1,1,1,4,1,4,5,6,2,5,0,3,2,8,2,2,5,5,11,5,17,10,1,4,5,2,12,14,0,8,19,6,6,1,4,4,4,8,5,3,2,9,1,10,4,8,6,4,0,6,0,1,10,5,12,12,7,9,0,1,5,5,0,4,12,2
1946,Array_2,2,2,1,1,0,1,2,4,2,2,1,1,6,6,5,0,3,1,3,2,2,3,4,5,4,3,5,4,2,3,2,1,1,3,4,4,0,4,2,1,1,2,5,4,0,2,3,16,2,2,2,3,10,5,11,5,2,2,4,2,14,9,0,11,12,4,5,0,6,6,9,8,5,9,1,6,7,11,2,4,9,3,1,8,2,3,8,2,12,5,3,6,1,0,4,8,4,4,13,2
1947,Array_2,7,2,1,2,3,2,3,1,1,2,6,3,2,3,8,3,4,1,5,1,2,6,3,3,7,2,4,3,2,1,4,0,1,2,2,2,1,2,2,3,2,2,5,2,1,1,2,17,1,2,3,2,6,4,14,6,1,6,7,2,10,6,0,10,11,5,8,0,6,11,10,8,6,7,2,2,5,18,5,7,10,2,2,6,0,4,8,4,10,14,4,8,5,0,1,3,3,5,11,6
1948,Array_2,3,4,2,1,1,1,4,7,5,0,1,2,2,3,3,1,7,2,2,3,4,5,3,1,2,2,4,1,2,8,4,3,3,3,3,3,1,2,4,4,2,1,1,5,2,3,2,13,3,5,3,4,15,11,7,9,1,5,4,3,13,3,0,13,13,1,6,4,4,6,5,9,4,4,2,2,7,19,3,7,7,0,2,5,1,4,14,3,9,11,5,4,5,0,3,4,0,6,12,6
1949,Array_2,4,11,1,3,3,5,3,1,2,3,2,0,1,2,11,0,5,1,6,2,2,8,3,4,5,1,2,3,6,4,3,1,2,3,3,3,4,3,1,5,1,3,2,3,0,1,4,11,3,4,1,2,13,5,12,11,0,2,2,3,10,15,0,17,8,1,2,1,2,6,12,4,10,4,3,5,1,15,5,6,1,7,3,5,0,2,6,2,14,8,5,5,2,1,2,5,1,5,11,4
1950,Array_2,5,3,0,2,1,0,5,2,1,2,1,3,4,2,4,1,4,1,1,2,4,4,2,2,5,2,2,4,4,3,2,1,2,3,1,3,4,4,0,2,1,1,4,1,1,3,2,10,2,4,4,7,16,7,11,10,0,2,2,1,14,9,1,15,5,5,6,0,5,4,3,4,5,8,1,3,0,13,6,10,8,4,3,4,0,2,4,4,7,9,2,12,4,0,1,5,0,4,12,4
1951,Array_2,6,2,0,2,4,2,1,3,2,2,4,8,2,2,7,3,8,3,4,6,3,5,0,2,4,3,4,3,2,2,4,1,3,1,3,3,0,1,2,2,5,3,7,7,0,1,1,14,0,2,1,1,7,11,8,9,1,3,2,3,9,12,0,10,13,4,4,2,7,7,11,4,3,7,1,2,3,8,1,6,5,5,4,3,0,3,12,3,13,10,2,6,0,0,5,6,5,3,14,3
1952,Array_2,6,8,3,0,0,0,2,5,1,1,3,6,4,1,5,1,6,0,1,1,3,5,3,0,5,3,3,1,2,2,3,2,2,6,3,4,1,1,1,5,2,1,4,3,0,6,3,15,0,0,5,2,7,7,3,8,1,5,2,2,11,8,0,18,15,3,4,1,2,7,7,8,5,9,0,12,1,13,10,9,9,4,0,6,2,2,11,4,6,9,2,3,2,0,3,4,0,3,12,5
1953,Array_2,3,5,0,0,3,4,2,3,5,1,2,1,6,4,5,0,4,0,1,0,7,10,4,0,4,2,2,2,2,3,4,1,1,1,4,0,2,2,4,7,2,3,2,1,0,4,4,16,1,4,5,4,17,11,4,7,0,3,1,5,11,9,1,10,5,3,3,2,7,9,6,9,2,11,4,2,3,13,4,6,9,6,5,5,0,6,4,2,14,12,2,3,3,1,3,1,4,3,8,6
1954,Array_2,5,2,3,3,3,1,3,1,3,3,5,2,6,3,5,3,3,0,5,4,4,6,2,2,7,5,6,0,2,6,2,2,6,4,3,5,2,1,1,3,1,0,3,2,0,4,5,7,1,1,1,7,11,8,10,8,0,2,2,3,8,9,0,17,10,5,7,0,7,6,6,14,10,2,1,3,4,14,4,7,9,5,2,11,1,5,6,0,9,9,2,5,1,0,0,1,5,2,10,7
1955,Array_2,5,4,6,1,2,1,6,2,4,5,1,5,0,1,4,2,4,1,1,5,2,2,2,3,2,2,7,2,2,5,4,1,0,3,1,3,0,0,1,3,1,2,6,5,1,2,3,13,1,2,1,5,12,4,3,3,2,3,3,1,11,18,2,14,14,3,4,1,7,8,8,9,5,2,2,6,4,19,2,8,3,6,2,7,1,4,9,1,7,9,4,3,3,0,3,3,3,4,5,6
1956,Array_2,4,4,1,2,4,0,4,2,1,0,1,5,4,2,3,3,7,0,2,1,3,9,1,1,7,3,4,1,3,2,1,4,3,1,0,5,1,1,1,7,5,2,6,8,1,6,3,16,3,4,3,4,9,4,10,8,2,6,2,3,9,11,1,10,5,5,8,1,7,10,9,5,7,3,5,5,0,11,8,14,8,3,1,7,0,6,6,2,9,7,2,4,3,0,2,3,4,2,12,4
1957,Array_2,1,4,2,4,0,3,3,6,1,1,3,3,2,2,3,2,3,0,4,3,7,5,3,3,3,3,1,2,4,2,3,3,0,3,6,1,2,3,4,4,3,1,9,2,0,1,5,9,2,3,4,3,9,4,8,11,0,4,3,7,8,10,0,13,15,3,5,2,10,12,3,6,4,3,0,8,1,15,4,10,6,4,1,5,2,4,8,6,12,14,3,5,1,0,3,5,5,2,9,7
1958,Array_2,3,4,4,1,3,4,5,6,6,4,1,2,4,1,8,3,3,1,4,3,3,6,2,2,6,2,4,0,3,5,3,1,3,4,2,3,0,2,1,4,4,4,3,8,0,3,1,8,1,2,2,1,14,8,11,12,1,3,1,4,7,17,0,12,12,2,4,0,4,8,2,9,13,2,1,3,3,9,5,9,12,1,0,8,1,2,10,3,8,3,6,7,2,1,6,4,1,1,14,1
1959,Array_2,6,7,1,2,2,2,3,6,1,2,0,2,2,3,10,1,5,0,0,4,2,8,2,4,3,4,2,1,1,4,0,5,3,3,3,2,1,2,2,3,0,7,5,3,1,1,3,8,0,3,3,1,14,4,14,8,1,2,2,4,6,10,0,14,8,0,6,2,4,8,4,12,1,7,1,7,4,18,6,11,5,3,2,4,1,4,3,3,5,7,3,8,5,0,2,2,5,4,9,5
1960,Array_2,5,12,5,1,4,3,0,2,0,2,4,4,2,4,6,1,4,1,3,3,3,7,3,3,0,7,3,4,2,3,2,5,1,3,3,1,4,3,0,5,1,3,5,3,2,4,3,10,3,4,3,4,14,13,3,6,5,4,4,2,9,8,0,6,9,5,7,1,3,12,5,9,6,2,0,7,5,8,8,10,14,5,3,5,1,5,13,6,9,6,6,5,3,0,2,5,0,2,8,4
1961,Array_2,3,4,1,2,5,0,4,3,2,2,0,2,1,1,4,3,2,1,3,2,6,9,3,4,2,3,2,4,3,3,3,1,5,3,3,3,0,3,2,4,1,6,2,4,0,2,1,14,2,2,2,4,12,10,7,8,0,3,3,1,8,12,0,5,10,2,3,1,5,7,12,7,2,5,2,5,3,11,5,9,9,6,0,8,0,5,16,1,9,9,5,4,5,0,5,2,4,3,17,3
1962,Array_2,4,4,3,3,1,2,2,3,2,1,5,5,3,3,7,1,3,1,2,5,2,3,1,1,3,1,3,1,2,3,4,6,3,1,3,4,1,3,3,6,5,0,1,3,1,4,5,13,0,4,2,3,9,7,13,12,1,5,5,1,8,6,0,13,11,2,2,1,8,11,12,12,5,6,2,2,3,19,7,6,5,2,3,6,1,8,9,6,5,5,1,5,2,0,5,0,2,2,12,7
1963,Array_2,3,8,0,0,2,4,3,3,2,2,4,4,4,2,1,2,3,0,0,9,6,4,1,1,3,2,3,2,2,3,4,4,1,4,2,2,0,8,3,2,3,6,4,1,3,5,2,12,1,6,1,3,15,5,10,8,0,0,1,3,9,6,1,13,5,5,8,1,8,8,7,8,7,6,0,5,5,21,5,10,4,7,2,3,0,5,7,2,7,6,2,4,1,0,3,4,2,3,16,4
